9903,39.75,0,2712,20250401-095500-095959.mp4,4/1/2025,9:57:15
9895,11.5,0,3400,20250401-095500-095959.mp4,4/1/2025,9:57:49
9903,4,0,5964,20250401-095500-095959.mp4,4/1/2025,9:59:58
9903,22,0,1816,20250401-100000-100500.mp4,4/1/2025,10:01:30
9895,15.5,0,564,20250401-100500-101001.mp4,4/1/2025,10:05:28
9895,3,0,1036,20250401-100500-101001.mp4,4/1/2025,10:05:51
9895,13,0,2636,20250401-100500-101001.mp4,4/1/2025,10:07:11
9915,20.5,0,6016,20250401-100500-101001.mp4,4/1/2025,10:10:00
9915,16.75,0,1100,20250401-101001-101500.mp4,4/1/2025,10:10:55
9895,0.25,0,2548,20250401-101001-101500.mp4,4/1/2025,10:12:08
9913,211.75,0,3452,20250401-101500-102001.mp4,4/1/2025,10:17:52
9915,150.5,0,6016,20250401-101500-102001.mp4,4/1/2025,10:20:00
9915,35.25,0,628,20250401-102001-102500.mp4,4/1/2025,10:20:32
9895,62,0,1848,20250401-102001-102500.mp4,4/1/2025,10:21:33
9912,50.25,0,2832,20250401-102001-102500.mp4,4/1/2025,10:22:22
9912,47.75,0,3976,20250401-102001-102500.mp4,4/1/2025,10:23:19
9906,54,0,5052,20250401-102001-102500.mp4,4/1/2025,10:24:13
9906,59.75,0,1112,20250401-102500-103001.mp4,4/1/2025,10:25:55
9908,233.75,0,6016,20250401-102500-103001.mp4,4/1/2025,10:30:00
9908,145.25,0,2404,20250401-103001-103500.mp4,4/1/2025,10:32:01
9906,13.75,0,2708,20250401-103001-103500.mp4,4/1/2025,10:32:16
9895,73,0,4092,20250401-103001-103500.mp4,4/1/2025,10:33:25
9912,103.5,0,5984,20250401-103001-103500.mp4,4/1/2025,10:35:00
9912,104.25,0,1872,20250401-103500-104001.mp4,4/1/2025,10:36:33
9912,91.5,0,3772,20250401-103500-104001.mp4,4/1/2025,10:38:08
9914,125.75,0,6016,20250401-103500-104001.mp4,4/1/2025,10:40:00
9914,105.5,0,1756,20250401-104001-104500.mp4,4/1/2025,10:41:28
9903,235.25,0,5984,20250401-104001-104500.mp4,4/1/2025,10:45:00
9903,80.25,0,1364,20250401-104500-105001.mp4,4/1/2025,10:46:08
9903,55.5,0,5540,20250401-104500-105001.mp4,4/1/2025,10:49:36
9895,23,0,6016,20250401-104500-105001.mp4,4/1/2025,10:50:00
9895,237.25,0,3868,20250401-105001-105500.mp4,4/1/2025,10:53:14
9894,66.75,0,5520,20250401-105001-105500.mp4,4/1/2025,10:54:36
9894,20.5,0,5984,20250401-105001-105500.mp4,4/1/2025,10:55:00
9894,10.75,0,412,20250401-105500-110001.mp4,4/1/2025,10:55:20
9894,12,0,764,20250401-105500-110001.mp4,4/1/2025,10:55:38
9906,90.75,0,2596,20250401-105500-110001.mp4,4/1/2025,10:57:09
9912,156,0,5320,20250401-105500-110001.mp4,4/1/2025,10:59:25
9912,16,0,5880,20250401-105500-110001.mp4,4/1/2025,10:59:53
9906,33,0,656,20250401-110001-110500.mp4,4/1/2025,11:00:33
9900,24.25,0,1404,20250401-110001-110500.mp4,4/1/2025,11:01:11
9894,73,0,2920,20250401-110001-110500.mp4,4/1/2025,11:02:26
9905,14,0,3496,20250401-110001-110500.mp4,4/1/2025,11:02:55
9900,14.75,0,5984,20250401-110001-110500.mp4,4/1/2025,11:05:00
9900,38.25,0,800,20250401-110500-111001.mp4,4/1/2025,11:05:39
9905,282,0,6016,20250401-110500-111001.mp4,4/1/2025,11:10:00
9905,258,0,4248,20250401-111001-111500.mp4,4/1/2025,11:13:33
9916,68.25,0,5520,20250401-111001-111500.mp4,4/1/2025,11:14:36
9916,24.25,0,5984,20250401-111001-111500.mp4,4/1/2025,11:15:00
9916,241.25,0,3940,20250401-111500-112000.mp4,4/1/2025,11:18:16
9916,26.5,0,4508,20250401-111500-112000.mp4,4/1/2025,11:18:45
9903,31.25,0,5288,20250401-111500-112000.mp4,4/1/2025,11:19:24
9912,35.75,0,6016,20250401-111500-112000.mp4,4/1/2025,11:20:00
9912,304.5,0,4968,20250401-112001-112500.mp4,4/1/2025,11:24:09
9917,34,0,5984,20250401-112001-112500.mp4,4/1/2025,11:25:00
9917,318.25,0,5156,20250401-112500-113000.mp4,4/1/2025,11:29:17
9906,5.25,0,5492,20250401-112500-113000.mp4,4/1/2025,11:29:34
9917,1.5,0,5936,20250401-112500-113000.mp4,4/1/2025,11:29:56
9899,30.25,0,4616,20250401-113000-113500.mp4,4/1/2025,11:33:50
9894,2.25,0,2084,20250401-113500-114000.mp4,4/1/2025,11:36:44
9894,1,0,3080,20250401-113500-114000.mp4,4/1/2025,11:37:33
9894,0.75,0,3916,20250401-113500-114000.mp4,4/1/2025,11:38:15
9906,17.5,0,4340,20250401-113500-114000.mp4,4/1/2025,11:38:36
9895,1.75,0,4800,20250401-113500-114000.mp4,4/1/2025,11:38:59
9901,248,0,5284,20250401-114000-114500.mp4,4/1/2025,11:44:24
9909,37.5,0,5984,20250401-114000-114500.mp4,4/1/2025,11:44:59
9909,300.25,0,4868,20250401-114500-115000.mp4,4/1/2025,11:49:03
9899,52.25,0,6016,20250401-114500-115000.mp4,4/1/2025,11:50:00
9899,364,0,5936,20250401-115000-115459.mp4,4/1/2025,11:54:56
9894,244.25,0,4116,20250401-115500-120000.mp4,4/1/2025,11:58:25
9913,43.75,0,1248,20250401-120000-120501.mp4,4/1/2025,12:01:02
9913,47.75,0,4940,20250401-120000-120501.mp4,4/1/2025,12:04:06
9903,34.5,0,1640,20250401-120501-121000.mp4,4/1/2025,12:06:22
9903,86.75,0,4080,20250401-120501-121000.mp4,4/1/2025,12:08:24
9903,6.25,0,704,20250401-121000-121501.mp4,4/1/2025,12:10:35
9911,27.25,0,4172,20250401-121000-121501.mp4,4/1/2025,12:13:28
9900,66,0,1264,20250401-121501-122000.mp4,4/1/2025,12:16:04
9895,48.5,0,4204,20250401-121501-122000.mp4,4/1/2025,12:18:31
9911,29.5,0,5396,20250401-121501-122000.mp4,4/1/2025,12:19:30
9900,6,0,6016,20250401-122000-122501.mp4,4/1/2025,12:25:00
9900,64.25,0,1176,20250401-122501-123000.mp4,4/1/2025,12:25:59
9900,22,0,6016,20250401-123000-123501.mp4,4/1/2025,12:35:00
9900,28.5,0,644,20250401-123501-124000.mp4,4/1/2025,12:35:33
9900,73.75,0,4152,20250401-125000-125501.mp4,4/1/2025,12:53:27
9915,258.5,0,6016,20250401-141500-142001.mp4,4/1/2025,14:20:00
9915,4.25,0,144,20250401-142001-142500.mp4,4/1/2025,14:20:08
9912,65,0,1360,20250401-142001-142500.mp4,4/1/2025,14:21:08
9895,13.25,0,1708,20250401-142001-142500.mp4,4/1/2025,14:21:26
9895,14.75,0,2252,20250401-142001-142500.mp4,4/1/2025,14:21:53
9906,227.75,0,5984,20250401-142001-142500.mp4,4/1/2025,14:25:00
9906,41,0,724,20250401-142500-143001.mp4,4/1/2025,14:25:36
9894,28.25,0,1532,20250401-142500-143001.mp4,4/1/2025,14:26:16
9894,84.25,0,3172,20250401-142500-143001.mp4,4/1/2025,14:27:38
9894,65.5,0,6016,20250401-142500-143001.mp4,4/1/2025,14:30:00
9894,22.25,0,512,20250401-143001-143500.mp4,4/1/2025,14:30:26
9901,182.25,0,3628,20250401-143001-143500.mp4,4/1/2025,14:33:02
9914,102,0,5984,20250401-143001-143500.mp4,4/1/2025,14:35:00
9914,66.75,0,1132,20250401-143500-144001.mp4,4/1/2025,14:35:56
9914,73.75,0,2432,20250401-143500-144001.mp4,4/1/2025,14:37:01
9905,130.5,0,4764,20250401-143500-144001.mp4,4/1/2025,14:38:58
9905,68.75,0,6016,20250401-143500-144001.mp4,4/1/2025,14:40:00
9905,2.25,0,204,20250401-144001-144500.mp4,4/1/2025,14:40:11
9905,6.5,0,608,20250401-144001-144500.mp4,4/1/2025,14:40:31
9917,45.25,0,3604,20250401-144001-144500.mp4,4/1/2025,14:43:01
9909,10.75,0,2440,20250401-144500-145001.mp4,4/1/2025,14:47:01
9911,2,0,4148,20250401-144500-145001.mp4,4/1/2025,14:48:27
9895,48,0,6016,20250401-152500-153000.mp4,4/1/2025,15:30:00
9895,182.75,0,3016,20250401-153000-153500.mp4,4/1/2025,15:32:30
9912,6.75,0,6016,20250401-154500-155000.mp4,4/1/2025,15:50:00
9912,83.75,0,1472,20250401-155000-155501.mp4,4/1/2025,15:51:13
9900,279,0,6016,20250401-155000-155501.mp4,4/1/2025,15:55:00
9912,110.75,0,2180,20250401-160000-160501.mp4,4/1/2025,16:01:48
9912,35,0,2912,20250401-160000-160501.mp4,4/1/2025,16:02:25
9915,23.5,0,5720,20250401-160000-160501.mp4,4/1/2025,16:04:45
9894,109,0,3204,20250401-160501-161000.mp4,4/1/2025,16:07:41
9894,80,0,4864,20250401-160501-161000.mp4,4/1/2025,16:09:04
9916,35.5,0,5984,20250401-160501-161000.mp4,4/1/2025,16:10:00
9916,196.25,0,3576,20250401-161000-161501.mp4,4/1/2025,16:12:58
9894,137.25,0,6016,20250401-161000-161501.mp4,4/1/2025,16:15:00
9894,87.5,0,2116,20250401-161501-162000.mp4,4/1/2025,16:16:46
9911,237,0,5984,20250401-161501-162000.mp4,4/1/2025,16:20:00
9911,40.25,0,988,20250401-162000-162501.mp4,4/1/2025,16:20:49
9908,303.75,0,6016,20250401-162000-162501.mp4,4/1/2025,16:25:00
9908,158.25,0,2612,20250401-162501-163000.mp4,4/1/2025,16:27:11
9905,199.75,0,5984,20250401-162501-163000.mp4,4/1/2025,16:30:00
9905,151.75,0,2492,20250401-163000-163501.mp4,4/1/2025,16:32:04
9903,215.75,0,6016,20250401-163000-163501.mp4,4/1/2025,16:35:00
9903,197.25,0,3308,20250401-163501-164000.mp4,4/1/2025,16:37:46
9913,163,0,5984,20250401-163501-164000.mp4,4/1/2025,16:40:00
9913,125.75,0,2100,20250401-164000-164501.mp4,4/1/2025,16:41:44
9901,135,0,4468,20250401-164000-164501.mp4,4/1/2025,16:43:43
9909,92.25,0,6016,20250401-164000-164501.mp4,4/1/2025,16:45:00
9909,143.25,0,2356,20250401-164501-165000.mp4,4/1/2025,16:46:58
9912,217.25,0,5984,20250401-164501-165000.mp4,4/1/2025,16:50:00
