9905,30,0,584,20250403-112000-112500.mp4
9905,19.5,0,1632,20250403-112000-112500.mp4
9916,1.75,0,2064,20250403-112000-112500.mp4
9899,80.75,0,3652,20250403-112000-112500.mp4
9899,135.75,0,6016,20250403-112000-112500.mp4
9899,10.25,0,280,20250403-112500-112959.mp4
9915,22.25,0,1080,20250403-112500-112959.mp4
9903,298,0,5984,20250403-112500-112959.mp4
9903,47,0,1012,20250403-113000-113500.mp4
9915,78.75,0,2556,20250403-113000-113500.mp4
9900,34.75,0,4116,20250403-113000-113500.mp4
9917,2.5,0,6016,20250403-113000-113500.mp4
9909,22,0,6016,20250403-113000-113500.mp4
9909,332.5,0,5780,20250403-113500-114001.mp4
9916,220,0,5984,20250403-114001-114500.mp4
9894,69.25,0,6016,20250403-114500-115001.mp4
9905,85.75,0,6016,20250403-114500-115001.mp4
9894,27.75,0,820,20250403-115001-115500.mp4
9905,15.25,0,3236,20250403-115001-115500.mp4
9911,84.5,0,5984,20250403-115001-115500.mp4
9911,24.75,0,2416,20250403-115500-120001.mp4
9917,70.75,0,6008,20250403-115500-120001.mp4
9917,168.25,0,3252,20250403-120001-120500.mp4
9915,50,0,5248,20250403-120001-120500.mp4
9917,71.5,0,5984,20250403-120001-120500.mp4
9917,56,0,1968,20250403-120500-121001.mp4
9917,18,0,5372,20250403-120500-121001.mp4
9894,22.5,0,5916,20250403-121001-121500.mp4
9916,0.25,0,4964,20250403-121500-122001.mp4
9911,38,0,6016,20250403-121500-122001.mp4
9911,3.5,0,640,20250403-122001-122500.mp4
9905,6.25,0,1440,20250403-123001-123500.mp4
9911,43,0,4976,20250403-123001-123500.mp4
9908,27.5,0,5984,20250403-123001-123500.mp4
9908,33.5,0,1236,20250403-123500-124001.mp4
9901,13.75,0,2896,20250403-123500-124001.mp4
9901,18.5,0,1472,20250403-124001-124500.mp4
9916,55.25,0,3876,20250403-124001-124500.mp4
9901,37,0,5128,20250403-124001-124500.mp4
9905,7.25,0,2056,20250403-124500-125001.mp4
9917,5.75,0,4668,20250403-124500-125001.mp4
9900,102.5,0,5528,20250403-124500-125001.mp4
9900,79.5,0,1596,20250403-125500-130000.mp4
9908,106.75,0,6016,20250403-134000-134501.mp4
9894,106.5,0,5984,20250403-134501-135000.mp4
9894,76.5,0,2936,20250403-135000-135501.mp4
9912,48.75,0,3424,20250403-140000-140501.mp4
9911,48.5,0,5984,20250403-140501-141000.mp4
9915,2.5,0,632,20250403-141000-141501.mp4
9911,13.5,0,1288,20250403-141501-142000.mp4
9915,7.75,0,3668,20250403-141501-142000.mp4
9900,1.5,0,4224,20250403-141501-142000.mp4
9917,5,0,5984,20250403-141501-142000.mp4
9911,21.25,0,5984,20250403-141501-142000.mp4
9911,65.5,0,6016,20250403-142000-142501.mp4
9901,258.5,0,6016,20250403-142000-142501.mp4
9911,190,0,5984,20250403-142501-143000.mp4
9917,167.25,0,5984,20250403-142501-143000.mp4
9917,288.5,0,4756,20250403-143000-143501.mp4
9900,78.5,0,6016,20250403-143000-143501.mp4
9900,353,0,5984,20250403-143501-144000.mp4
9916,238,0,6016,20250403-144000-144501.mp4
9916,32,0,5616,20250403-144501-145000.mp4
9905,115.25,0,6016,20250403-145000-145500.mp4
9905,128,0,3024,20250403-145501-150000.mp4
9914,277.25,0,6016,20250403-150000-150500.mp4
9914,23.5,0,552,20250403-150500-151000.mp4
9905,47.5,0,1852,20250403-150500-151000.mp4
9914,36.75,0,3028,20250403-150500-151000.mp4
9912,273.75,0,6016,20250403-151000-151500.mp4
9916,343.25,0,5984,20250403-151500-151959.mp4
9909,9.75,0,1836,20250403-152000-152500.mp4
9894,89.5,0,4228,20250403-152000-152500.mp4
9915,199.5,0,6016,20250403-152000-152500.mp4
9906,50.5,0,6016,20250403-152000-152500.mp4
9906,94.75,0,2252,20250403-152500-153001.mp4
9915,149.75,0,6016,20250403-152500-153001.mp4
9908,46.75,0,6016,20250403-152500-153001.mp4
9908,371.75,0,5984,20250403-153001-153500.mp4
9908,108,0,1820,20250403-153500-154001.mp4
9899,208.25,0,5956,20250403-153500-154001.mp4
9909,1.25,0,6016,20250403-153500-154001.mp4
9909,138,0,3680,20250403-154001-154500.mp4
9899,51,0,4760,20250403-154001-154500.mp4
9913,69.75,0,5984,20250403-154001-154500.mp4
9913,278.25,0,4832,20250403-154500-155001.mp4
9909,55.5,0,5664,20250403-154500-155001.mp4
9906,13,0,6016,20250403-154500-155001.mp4
9909,20.25,0,4776,20250403-155001-155500.mp4
9906,190.25,0,4888,20250403-155001-155500.mp4
9916,46.25,0,5984,20250403-155001-155500.mp4
9916,78.75,0,2984,20250403-155500-160001.mp4
9909,0.5,0,3052,20250403-155500-160001.mp4
9916,45.5,0,5956,20250403-155500-160001.mp4
9903,101.25,0,6009,20250403-155500-160001.mp4
9903,80.5,0,2084,20250403-160001-160500.mp4
9916,24,0,5984,20250403-160001-160500.mp4
9903,40.5,0,5984,20250403-160001-160500.mp4
9903,121.25,0,3412,20250403-160500-161001.mp4
9916,19.25,0,3752,20250403-160500-161001.mp4
9899,23.75,0,4652,20250403-160500-161001.mp4
9905,205,0,5984,20250403-161001-161500.mp4
9905,208.25,0,3840,20250403-161500-162001.mp4
9916,121.75,0,6016,20250403-161500-162001.mp4
9916,15,0,436,20250403-162001-162500.mp4
9911,204,0,5880,20250403-162001-162500.mp4
9915,5.75,0,2352,20250403-163001-163500.mp4
9916,43.75,0,4256,20250403-163001-163500.mp4
9911,80.25,0,5984,20250403-163001-163500.mp4
9894,22.25,0,2032,20250403-163500-164001.mp4
9895,76.75,0,5040,20250403-163500-164001.mp4
9916,2,0,5848,20250403-163500-164001.mp4
9895,59.25,0,5984,20250403-164001-164500.mp4
9917,4,0,2492,20250403-164500-165000.mp4
